movieId,title,genres,release_date,rating,release_year
23333,Mrs. Parker and the Vicious Circle,Drama,1994-09-07,6.3,1994.0
36593,The Naked Gun 33⅓: The Final Insult,"Comedy, Crime",1994-03-18,6.4,1994.0
12280,The Paper,"Comedy, Drama",1994-03-18,6.1,1994.0
2788,Reality Bites,Drama,1994-02-18,6.5,1994.0
10427,Red Rock West,"Crime, Drama, Thriller",1993-07-08,6.4,1993.0
11011,Ri¢hie Ri¢h,"Comedy, Family",1994-12-19,5.4,1994.0
49803,Safe Passage,Drama,1994-12-01,4.9,1994.0
8987,The River Wild,"Action, Adventure, Crime, Thriller",1994-09-30,6.1,1994.0
1637,Speed,"Action, Adventure, Crime",1994-06-09,6.8,1994.0
15128,Speechless,"Comedy, Romance",1994-12-16,5.5,1994.0
8831,Timecop,"Thriller, Science Fiction, Action, Crime",1994-09-15,5.5,1994.0
36955,True Lies,"Action, Thriller",1994-07-14,6.8,1994.0
10449,When a Man Loves a Woman,"Drama, Romance",1994-04-29,6.0,1994.0
10395,Wolf,Fantasy,1994-06-17,6.0,1994.0
12160,Wyatt Earp,"Drama, Action, Western",1994-06-24,6.5,1994.0
40480,Bad Company,"Action, Crime, Romance, Thriller",1995-01-20,4.9,1995.0
52038,A Man of No Importance,"Comedy, Drama",1994-12-22,6.5,1994.0
29444,S.F.W.,"Comedy, Drama",1994-09-15,6.1,1994.0
26352,A Low Down Dirty Shame,"Action, Comedy, Crime",1994-11-23,6.0,1994.0
39953,"Boys Life: Three Stories of Love, Lust, and Liberation",Drama,1994-09-30,2.0,1994.0
41580,Colonel Chabert,Drama,1994-01-01,5.9,1994.0
315,"Faster, Pussycat! Kill! Kill!","Action, Crime",1965-08-06,6.5,1965.0
22067,Jason's Lyric,"Crime, Drama, Romance",1994-09-28,5.9,1994.0
18242,The Secret Adventures of Tom Thumb,"Animation, Science Fiction",1993-12-10,7.1,1993.0
11667,Street Fighter,"Action, Adventure, Thriller",1994-12-22,4.1,1994.0
32502,Coldblooded,"Action, Comedy",1995-09-15,6.7,1995.0
28732,Fall Time,"Action, Adventure, Crime, Drama, Thriller",1995-05-13,6.3,1995.0
75555,The Fear,"Horror, Thriller",1995-01-20,3.4,1995.0
42981,Frank and Ollie,Documentary,1995-10-20,7.5,1995.0
278939,Girl in the Cadillac,"Romance, Adventure, Crime, Drama",1995-10-24,10.0,1995.0
291731,Homage,"Thriller, Drama",1995-05-03,0.0,1995.0
226229,Mirage,"Action, Thriller",1995-11-21,4.0,1995.0
203119,Open Season,Comedy,1996-05-03,0.0,1996.0
316098,Brother Minister: The Assassination of Malcolm X,Documentary,1995-03-01,4.0,1995.0
8011,Highlander: The Final Dimension,"Action, Fantasy, Science Fiction",1994-11-29,4.5,1994.0
2654,In the Mouth of Madness,"Horror, Mystery, Thriller",1994-12-12,7.1,1994.0
18069,8 Seconds,"Drama, Romance",1994-02-25,7.2,1994.0
19092,Above the Rim,"Crime, Drama",1994-03-23,6.7,1994.0
2758,Addams Family Values,"Comedy, Family, Fantasy",1993-11-19,6.5,1993.0
38129,Martin Lawrence: You So Crazy,Comedy,1994-04-27,4.5,1994.0
10436,The Age of Innocence,"Drama, Romance",1993-09-17,7.0,1993.0
13595,Airheads,"Comedy, Crime, Music",1994-08-05,5.8,1994.0
46094,The Air Up There,"Comedy, Family",1994-01-07,5.1,1994.0
9409,Another Stakeout,"Action, Comedy",1993-07-22,4.9,1993.0
11853,Bad Girls,"Action, Adventure, Comedy, Drama, Western",1994-04-22,4.6,1994.0
16771,Barcelona,"Comedy, Drama, Romance",1994-07-29,6.6,1994.0
46924,Being Human,"Drama, Comedy, Fantasy",1994-05-06,5.0,1994.0
11041,The Beverly Hillbillies,Comedy,1993-10-15,5.0,1993.0
306,Beverly Hills Cop III,"Action, Comedy, Crime",1994-05-24,5.5,1994.0
14522,Black Beauty,"Action, Adventure, Drama, Family",1994-07-29,6.6,1994.0
26203,Blink,"Mystery, Crime, Drama, Thriller",1994-01-26,6.3,1994.0
178,Blown Away,"Drama, Action, Thriller",1994-07-01,6.0,1994.0
19819,Blue Chips,Drama,1994-02-18,5.7,1994.0
57834,Blue Sky,"Drama, Romance",1994-09-16,6.1,1994.0
4722,Body Snatchers,"Horror, Science Fiction, Thriller",1993-06-09,5.8,1993.0
18215,Boxing Helena,"Drama, Romance",1993-06-18,4.5,1993.0
1607,A Bronx Tale,"Drama, Crime",1993-09-14,7.4,1993.0
26391,Cabin Boy,Comedy,1994-01-07,4.9,1994.0
117553,Calendar Girl,"Drama, Comedy",1993-09-03,3.7,1993.0
6075,Carlito's Way,"Action, Crime, Drama, Thriller",1993-11-10,7.7,1993.0
11310,City Slickers II: The Legend of Curly's Gold,"Action, Comedy, Drama, Western",1994-06-10,4.9,1994.0
18658,Clean Slate,"Comedy, Thriller, Mystery",1994-05-06,5.7,1994.0
9350,Cliffhanger,"Action, Adventure, Thriller",1993-05-28,6.1,1993.0
9612,Coneheads,"Comedy, Science Fiction, Family",1993-07-23,4.8,1993.0
2124,Color of Night,"Drama, Mystery, Romance, Thriller",1994-08-19,5.4,1994.0
26261,Cops & Robbersons,"Action, Comedy, Family",1994-04-15,5.0,1994.0
19176,The Cowboy Way,"Western, Action, Comedy",1994-06-03,5.1,1994.0
49299,Dangerous Game,Drama,1993-11-19,5.4,1993.0
11566,Dave,Comedy,1993-05-07,6.3,1993.0
9571,Dazed and Confused,"Comedy, Drama",1993-09-24,7.4,1993.0
9739,Demolition Man,"Crime, Action, Science Fiction",1993-10-08,6.4,1993.0
24257,The Endless Summer 2,Documentary,1994-06-03,7.1,1994.0
34444,Even Cowgirls Get the Blues,"Western, Drama, Comedy, Romance",1994-05-13,4.2,1994.0
26141,Fatal Instinct,Comedy,1993-10-29,5.4,1993.0
10997,Farewell My Concubine,Drama,1993-09-16,7.8,1993.0
50463,The Favor,"Drama, Comedy, Romance",1994-04-29,3.3,1994.0
10443,Fearless,Drama,1993-10-15,6.8,1993.0
20239,Fear of a Black Hat,Comedy,1994-10-28,5.8,1994.0
16297,With Honors,"Comedy, Drama",1994-04-29,6.1,1994.0
18551,Flesh and Bone,"Drama, Mystery, Romance",1993-11-05,6.2,1993.0
25440,Widows' Peak,"Comedy, Thriller, Mystery, Romance, Foreign",1994-05-13,4.3,1994.0
9024,For Love or Money,"Comedy, Romance",1993-10-01,5.7,1993.0
37233,The Firm,"Drama, Mystery, Thriller",1993-06-30,6.6,1993.0
1634,Free Willy,"Family, Adventure",1993-07-16,6.0,1993.0
13815,Fresh,"Crime, Drama, Thriller",1994-08-24,7.6,1994.0
5503,The Fugitive,"Adventure, Action, Thriller, Crime, Mystery",1993-08-06,7.2,1993.0
35588,Geronimo: An American Legend,"History, Action, Drama, Western",1993-12-10,5.9,1993.0
2087,The Getaway,"Drama, Action, Thriller",1994-02-11,5.4,1994.0
41579,Getting Even with Dad,"Family, Comedy, Crime",1994-06-17,4.5,1994.0
18620,Go Fish,"Drama, Romance",1994-06-10,3.9,1994.0
41006,A Good Man in Africa,"Comedy, Drama",1994-07-14,5.2,1994.0
4916,Guilty as Sin,"Drama, Thriller",1993-06-04,5.6,1993.0
2019,Hard Target,"Action, Adventure, Crime, Thriller",1993-08-20,6.1,1993.0
31642,Heaven & Earth,"History, War, Action, Drama",1993-12-24,6.4,1993.0
9255,Hot Shots! Part Deux,"Action, Comedy, War",1993-05-21,6.2,1993.0
26271,Live Nude Girls,Comedy,1995-12-08,4.7,1995.0
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,"Drama, Comedy, Romance",1995-05-12,6.1,1995.0
2259,The House of the Spirits,"Romance, Drama",1993-10-19,6.7,1993.0
16097,House Party 3,Comedy,1994-01-01,4.6,1994.0
11934,The Hudsucker Proxy,"Comedy, Drama",1994-03-11,7.1,1994.0
106143,I'll Do Anything,"Comedy, Drama",1994-02-04,5.7,1994.0
12475,In the Army Now,Comedy,1994-08-12,4.7,1994.0
9386,In the Line of Fire,"Action, Drama, Thriller, Crime, Mystery",1993-07-08,6.8,1993.0
7984,In the Name of the Father,Drama,1993-12-12,7.6,1993.0
59930,The Inkwell,"Comedy, Drama, Romance",1994-04-22,3.9,1994.0
15765,What's Love Got to Do with It,"Drama, Music",1993-06-09,6.9,1993.0
31643,Jimmy Hollywood,Comedy,1994-03-30,4.6,1994.0
6,Judgment Night,"Action, Thriller, Crime",1993-10-15,6.4,1993.0
329,Jurassic Park,"Adventure, Science Fiction",1993-06-11,7.6,1993.0
10909,Kalifornia,"Thriller, Crime",1993-09-01,6.5,1993.0
507,Killing Zoe,"Action, Crime, Drama, Thriller",1993-10-01,6.1,1993.0
34024,King of the Hill,Drama,1993-08-20,6.4,1993.0
29918,Lassie,"Action, Adventure, Drama, Family",1994-07-22,6.1,1994.0
9593,Last Action Hero,"Adventure, Fantasy, Action, Comedy, Family",1993-06-18,6.1,1993.0
42580,Life With Mikey,"Comedy, Family",1993-06-04,5.1,1993.0
22317,Lightning Jack,"Action, Comedy, Western",1994-03-11,5.7,1994.0
1413,M. Butterfly,"Drama, Romance",1993-09-09,6.6,1993.0
12121,Made in America,Comedy,1993-05-27,5.3,1993.0
2246,Malice,"Drama, Crime",1993-09-29,5.9,1993.0
10502,The Man without a Face,Drama,1993-08-25,6.2,1993.0
10440,Manhattan Murder Mystery,"Comedy, Mystery",1993-08-18,7.1,1993.0
9516,Menace II Society,"Drama, Action, Crime",1993-05-26,7.2,1993.0
2320,Executive Decision,"Action, Adventure, Drama, Thriller",1996-03-15,5.8,1996.0
5879,In the Realm of the Senses,"Drama, Romance",1976-05-15,6.5,1976.0
83718,What Happened Was...,"Thriller, Comedy, Drama, Romance",1994-09-09,7.0,1994.0
11971,Much Ado About Nothing,"Drama, Comedy, Romance",1993-05-07,7.2,1993.0
2625,Mr. Jones,"Drama, Romance",1993-10-08,5.9,1993.0
31911,Mr. Wonderful,"Comedy, Romance",1993-10-15,5.5,1993.0
788,Mrs. Doubtfire,"Comedy, Drama, Family",1993-11-24,7.0,1993.0
21450,Naked,"Comedy, Drama",1993-09-14,7.5,1993.0
11231,The Next Karate Kid,Adventure,1994-07-18,4.8,1994.0
41588,The New Age,"Comedy, Drama",1994-09-16,4.8,1994.0
10447,No Escape,"Action, Drama, Science Fiction, Thriller",1994-04-29,6.1,1994.0
31586,North,"Comedy, Drama, Family, Fantasy, Science Fiction",1994-07-22,4.8,1994.0
9300,Orlando,"Romance, Drama, Fantasy",1992-09-01,6.7,1992.0
9559,A Perfect World,"Crime, Drama, Thriller",1993-11-24,7.2,1993.0
9800,Philadelphia,Drama,1993-12-22,7.6,1993.0
713,The Piano,"Drama, Romance",1993-05-19,7.1,1993.0
8291,Poetic Justice,"Drama, Romance",1993-07-23,6.9,1993.0
18133,The Program,Drama,1993-09-24,6.0,1993.0
25557,The Puppet Masters,"Horror, Science Fiction, Thriller",1994-10-21,5.6,1994.0
22588,Radioland Murders,"Comedy, Crime, Drama, Music, Mystery, Romance",1994-10-21,5.8,1994.0
10872,The Ref,Comedy,1994-03-09,6.7,1994.0
1245,The Remains of the Day,"Drama, Romance",1993-11-05,7.5,1993.0
11858,Renaissance Man,"Comedy, War",1994-06-03,5.9,1994.0
7007,Rising Sun,"Action, Drama, Thriller",1993-07-30,5.8,1993.0
10467,The Road to Wellville,"Comedy, Romance",1994-10-28,5.5,1994.0
5550,RoboCop 3,"Action, Adventure, Crime, Science Fiction, Thriller",1993-04-17,4.2,1993.0
8005,Robin Hood: Men in Tights,Comedy,1993-07-28,6.4,1993.0
2088,Romeo Is Bleeding,"Action, Crime, Drama, Thriller",1993-09-13,5.7,1993.0
10412,Romper Stomper,"Action, Drama, Thriller",1992-03-05,6.6,1992.0
47889,Ruby in Paradise,"Drama, Romance",1993-10-08,5.6,1993.0
14534,Rudy,Drama,1993-09-17,7.2,1993.0
56583,The Saint of Fort Washington,Drama,1993-11-03,4.0,1993.0
41878,Savage Nights,Drama,1992-08-19,6.2,1992.0
424,Schindler's List,"Drama, History, War",1993-11-29,8.3,1993.0
35233,The Scout,"Comedy, Drama",1994-09-30,5.3,1994.0
14291,Searching for Bobby Fischer,Drama,1993-08-13,7.3,1993.0
103413,Second Best,Drama,1994-09-30,5.9,1994.0
11236,The Secret Garden,"Drama, Family, Fantasy",1993-08-13,7.1,1993.0
11592,Serial Mom,"Comedy, Crime, Horror, Thriller",1994-04-13,6.4,1994.0
8850,The Shadow,"Adventure, Fantasy, Action, Thriller, Science Fiction",1994-07-01,5.4,1994.0
10445,Shadowlands,"Drama, Romance",1993-12-25,6.8,1993.0
695,Short Cuts,"Comedy, Drama",1993-09-05,6.9,1993.0
43535,A Simple Twist of Fate,"Drama, Family",1994-09-02,5.7,1994.0
12519,Sirens,"Comedy, Drama",1993-10-01,5.2,1993.0
23210,Six Degrees of Separation,"Mystery, Drama, Comedy",1993-12-08,6.5,1993.0
858,Sleepless in Seattle,"Comedy, Drama, Romance",1993-06-24,6.5,1993.0
867,Sliver,"Drama, Thriller",1993-05-21,4.9,1993.0
78,Blade Runner,"Science Fiction, Drama, Thriller",1982-06-25,7.9,1982.0
13203,Son in Law,"Comedy, Drama, Romance",1993-07-02,5.6,1993.0
10442,So I Married an Axe Murderer,"Comedy, Crime, Romance",1993-07-30,6.1,1993.0
11074,Striking Distance,"Crime, Action, Mystery, Thriller",1993-09-17,5.4,1993.0
33367,Harem,"History, Drama, Romance",1985-11-20,4.0,1985.0
9607,Super Mario Bros.,"Adventure, Comedy, Family, Fantasy",1993-05-28,4.0,1993.0
17585,Surviving the Game,"Action, Adventure, Thriller, Crime",1994-04-15,6.1,1994.0
9057,Terminal Velocity,"Action, Thriller",1994-09-23,5.0,1994.0
20967,Thirty Two Short Films About Glenn Gould,"Drama, Music",1993-11-26,7.4,1993.0
10635,Threesome,"Comedy, Drama, Family, Romance",1994-04-08,6.3,1994.0
9479,The Nightmare Before Christmas,"Fantasy, Animation, Family",1993-10-09,7.6,1993.0
10057,The Three Musketeers,"Action, Adventure, Comedy",1993-11-11,6.2,1993.0
11969,Tombstone,"Action, Adventure, Drama, History, Western",1993-12-25,7.4,1993.0
41590,Trial by Jury,"Drama, Action, Thriller",1994-09-09,5.5,1994.0
319,True Romance,"Action, Thriller, Crime, Romance",1993-09-09,7.5,1993.0
26408,The War Room,"Documentary, History",1993-12-05,7.3,1993.0
15139,The Pagemaster,"Fantasy, Science Fiction, Family, Animation",1994-11-23,6.2,1994.0
161158,"Paris, France","Drama, Comedy",1994-02-04,6.0,1994.0
85247,Killer,"Thriller, Drama, Romance",1994-09-14,3.0,1994.0
11446,Welcome to the Dollhouse,"Comedy, Drama",1995-05-24,6.9,1995.0
51980,Germinal,"Drama, Romance",1993-09-29,6.3,1993.0
24405,Chasers,"Comedy, Romance",1994-04-22,4.7,1994.0
11655,Cronos,"Drama, Horror, Thriller",1993-09-12,6.4,1993.0
11800,Naked in New York,"Comedy, Romance",1993-11-10,4.0,1993.0
8223,Kika,"Comedy, Drama",1993-10-28,6.8,1993.0
14587,Bhaji on the Beach,"Comedy, Drama",1994-01-21,5.1,1994.0
31504,Little Big League,"Comedy, Family",1994-06-29,6.0,1994.0
41653,The Slingshot,Drama,1993-09-24,6.2,1993.0
53185,Wide Eyed and Legless,"TV Movie, Drama, Romance, Comedy",1993-09-05,0.0,1993.0
95743,Foreign Student,"Drama, Romance",1994-07-29,0.0,1994.0
23637,"Ciao, Professore!","Comedy, Foreign",1992-10-01,7.2,1992.0
17600,Spanking the Monkey,"Comedy, Drama",1994-01-15,5.3,1994.0
10897,The Little Rascals,"Romance, Comedy, Family",1994-08-05,6.3,1994.0
349394,À la mode,Comedy,1993-09-10,0.0,1993.0
21352,Andre,"Drama, Family, Adventure",1994-08-17,5.0,1994.0
68806,The Escort,"Thriller, Crime, Drama",1993-01-01,5.0,1993.0
37345,Princess Caraboo,"Comedy, Drama, History, Mystery",1994-09-16,4.4,1994.0
32562,The Celluloid Closet,"History, Documentary",1996-01-30,7.0,1996.0
47507,Café au Lait,"Drama, Comedy, Romance, Foreign",1993-01-01,6.8,1993.0
25403,Dear Diary,"Comedy, Drama",1993-10-12,6.9,1993.0
124304,I Don't Want to Talk About It,"Romance, Drama",1993-05-20,6.0,1993.0
9066,The Brady Bunch Movie,Comedy,1995-02-16,5.9,1995.0
771,Home Alone,"Comedy, Family",1990-11-09,7.1,1990.0
251,Ghost,"Fantasy, Drama, Thriller, Mystery, Romance",1990-07-12,6.9,1990.0
812,Aladdin,"Animation, Family, Comedy, Adventure, Fantasy, Romance",1992-11-25,7.4,1992.0
280,Terminator 2: Judgment Day,"Action, Thriller, Science Fiction",1991-07-01,7.7,1991.0
581,Dances with Wolves,"Adventure, Drama, Western",1990-11-09,7.6,1990.0
80350,Tough and Deadly,"Thriller, Action, Drama",1995-02-14,6.3,1995.0
268,Batman,"Fantasy, Action",1989-06-23,7.0,1989.0
274,The Silence of the Lambs,"Crime, Drama, Thriller",1991-02-01,8.1,1991.0
408,Snow White and the Seven Dwarfs,"Fantasy, Animation, Family",1937-12-20,6.9,1937.0
10020,Beauty and the Beast,"Romance, Family, Animation, Fantasy, Music",1991-11-13,7.5,1991.0
10895,Pinocchio,"Animation, Family",1940-02-23,6.9,1940.0
114,Pretty Woman,"Romance, Comedy",1990-03-23,7.0,1990.0
41043,Window to Paris,"Comedy, Drama, Fantasy",1993-12-01,6.0,1993.0
576,The Wild Bunch,"Adventure, Western",1969-06-17,7.7,1969.0
15477,Love and a .45,"Crime, Thriller",1994-11-23,5.5,1994.0
59146,The Wooden Man's Bride,"Drama, Foreign, Romance",1994-02-05,6.5,1994.0
30528,Bye Bye Love,"Comedy, Romance",1995-03-16,6.1,1995.0
7300,One Fine Day,"Comedy, Romance",1996-12-20,6.1,1996.0
10824,Candyman: Farewell to the Flesh,Horror,1995-03-17,5.0,1995.0
261246,Century,"Romance, Drama",1993-12-31,5.0,1993.0
275,Fargo,"Crime, Drama, Thriller",1996-04-05,7.7,1996.0
25059,Homeward Bound II: Lost in San Francisco,"Adventure, Comedy, Drama, Family",1996-03-08,6.0,1996.0
11827,Heavy Metal,"Animation, Science Fiction",1981-08-07,6.3,1981.0
8766,Hellraiser: Bloodline,"Horror, Thriller, Science Fiction",1996-03-08,4.9,1996.0
23570,The Pallbearer,"Comedy, Romance",1996-05-03,4.6,1996.0
47333,Jane Eyre,"Drama, Romance",1996-02-09,7.1,1996.0
54850,Loaded,"Drama, Mystery, Thriller",1996-04-12,4.0,1996.0
51242,Bread and Chocolate,"Comedy, Foreign",1974-05-05,7.1,1974.0
10112,The Aristocats,"Animation, Comedy, Family, Adventure",1970-12-23,7.1,1970.0
4307,The Flower of My Secret,"Drama, Romance",1995-09-22,6.9,1995.0
46029,Two Much,"Comedy, Romance",1996-02-14,5.1,1996.0
32308,Ed,"Comedy, Family",1996-03-15,3.6,1996.0
88893,Scream of Stone,"Adventure, Drama, Documentary",1991-01-01,7.5,1991.0
52873,My Favorite Season,Drama,1993-05-14,6.4,1993.0
340210,Condition Red,"Thriller, Action, Drama",1995-12-08,4.7,1995.0
44281,Halfaouine: Boy of the Terraces,"Comedy, Drama",1990-01-01,7.4,1990.0
28121,A Thin Line Between Love and Hate,"Comedy, Thriller, Crime, Romance",1996-04-04,5.7,1996.0
12520,The Last Supper,"Comedy, Thriller, Crime, Drama",1995-09-08,6.5,1995.0
1592,Primal Fear,"Crime, Drama, Mystery, Thriller",1996-04-03,7.4,1996.0
36447,Carried Away,"Drama, Romance",1996-01-26,5.4,1996.0
19042,All Dogs Go to Heaven 2,"Romance, Animation, Family, Adventure, Fantasy",1996-03-29,5.0,1996.0
38884,Land and Freedom,"Drama, History, War, Romance",1995-01-01,7.0,1995.0
47449,Denise Calls Up,Comedy,1995-05-17,6.6,1995.0
36259,Theodore Rex,"Fantasy, Science Fiction, Family",1995-12-14,3.6,1995.0
41852,A Family Thing,"Comedy, Drama",1996-03-29,5.6,1996.0
40926,Frisk,"Drama, Thriller",1996-03-22,3.0,1996.0
9099,Sgt. Bilko,"Comedy, Family",1996-03-29,5.5,1996.0
2021,Jack & Sarah,"Comedy, Drama, Romance",1995-06-02,5.1,1995.0
61752,Girl 6,Comedy,1996-03-22,5.7,1996.0
10988,Diabolique,"Drama, Horror, Mystery, Thriller",1996-03-22,5.4,1996.0
11479,"Little Indian, Big City","Adventure, Drama, Comedy, Family",1994-12-14,6.0,1994.0
398959,Roula,"Romance, Drama",1995-09-11,5.0,1995.0
287305,Peanuts – Die Bank zahlt alles,Comedy,1996-03-21,4.0,1996.0
339428,Happy Weekend,Comedy,1996-03-14,0.0,1996.0
12652,Nelly and Monsieur Arnaud,"Drama, Romance",1996-04-12,7.1,1996.0
10684,Courage Under Fire,"Drama, Thriller, Mystery, War",1996-07-04,6.2,1996.0
954,Mission: Impossible,"Adventure, Action, Thriller",1996-05-22,6.7,1996.0
68445,Cold Fever,"Drama, Comedy",1995-02-10,7.7,1995.0
18989,Moll Flanders,"Drama, Romance",1996-06-14,6.2,1996.0
10801,The Superwife,Comedy,1996-03-06,5.3,1996.0
54285,"301, 302","Horror, Mystery, Thriller",1995-04-22,6.2,1995.0
8840,DragonHeart,Fantasy,1996-05-31,6.4,1996.0
278978,Und keiner weint mir nach,Drama,1996-02-29,0.0,1996.0
124625,My Mother's Courage,Drama,1995-09-12,0.0,1995.0
11107,Eddie,"Action, Comedy",1996-05-31,5.4,1996.0
16417,Yankee Zulu,"Drama, Comedy",1993-12-01,6.0,1993.0
10363,Purple Noon,"Crime, Drama, Thriller",1960-03-10,7.3,1960.0
161070,August,"Romance, Comedy, Drama",1996-08-08,5.3,1996.0
10539,James and the Giant Peach,"Adventure, Animation, Family",1996-04-12,6.2,1996.0
10543,Fear,"Drama, Thriller, Romance",1996-04-12,6.1,1996.0
18414,Kids in the Hall: Brain Candy,Comedy,1996-04-02,5.9,1996.0
47502,Faithful,"Comedy, Crime, Drama",1996-04-03,4.8,1996.0
11902,Underground,"War, Drama, Comedy",1995-04-11,7.5,1995.0
27098,All Things Fair,"War, Drama, Romance",1995-03-08,6.1,1995.0
25087,Bloodsport II,"Action, Thriller",1996-03-01,5.2,1996.0
5801,Pather Panchali,Drama,1955-08-26,7.9,1955.0
896,The World of Apu,Drama,1959-05-01,8.2,1959.0
3065,Mystery Science Theater 3000: The Movie,"Comedy, Science Fiction",1996-04-19,7.0,1996.0
2300,Space Jam,"Animation, Comedy, Drama, Family, Fantasy",1996-11-15,6.5,1996.0
8069,Barbarella,Science Fiction,1968-10-10,5.7,1968.0
288173,Hostile Intentions,"Thriller, Action, Drama",1995-01-01,8.0,1995.0
187851,They Bite,"Comedy, Horror, Science Fiction",1996-01-01,5.5,1996.0
27768,Some Folks Call It a Sling Blade,"Drama, Thriller",1994-03-26,7.5,1994.0
221917,The Run of the Country,"Drama, Romance",1995-09-22,8.0,1995.0
8072,Alphaville,"Drama, Science Fiction, Mystery",1965-05-05,6.8,1965.0
35797,Coup de Torchon,Drama,1981-11-04,6.8,1981.0
88030,Tigrero: A Film That Was Never Made,"Documentary, Foreign",1994-01-01,7.5,1994.0
83857,Windows,"Horror, Drama, Thriller",1980-01-18,5.8,1980.0
33245,It's My Party,Drama,1996-03-22,6.2,1996.0
124460,Country Life,"Drama, Romance",1994-10-27,8.0,1994.0
27281,Operation Dumbo Drop,"Action, Adventure, Comedy, Family",1995-07-28,4.7,1995.0
105045,The Promise,"Drama, Romance",1995-02-16,5.0,1995.0
40001,Mrs. Winterbourne,"Comedy, Romance, Drama",1996-04-19,5.5,1996.0
29621,Solo,"Action, Adventure, Science Fiction, Thriller",1996-10-23,3.9,1996.0
117730,Under The Domim Tree,"Drama, Foreign",1994-01-01,6.5,1994.0
20762,The Substitute,"Action, Thriller",1996-04-19,5.8,1996.0
37144,True Crime,"Crime, Mystery, Thriller",1996-03-12,5.1,1996.0
48260,Butterfly Kiss,"Crime, Drama, Romance, Thriller",1995-08-18,7.4,1995.0
12656,Feeling Minnesota,"Action, Comedy, Drama, Thriller",1996-09-13,5.5,1996.0
38867,Delta of Venus,"Drama, Romance",1995-06-09,3.3,1995.0
25969,Angus,"Comedy, Drama, Family, Romance",1995-09-15,6.8,1995.0
44103,Priest Daens,"Drama, History",1992-09-01,6.7,1992.0
753,Faces,Drama,1968-11-24,7.1,1968.0
43634,Boys,"Romance, Drama, Mystery",1996-05-10,5.3,1996.0
9103,The Quest,"Action, Adventure",1996-04-19,5.3,1996.0
90214,Cosi,"Comedy, Romance",1996-03-04,7.1,1996.0
29649,Sunset Park,Drama,1996-04-26,5.1,1996.0
10990,Mulholland Falls,"Drama, Mystery, Thriller",1996-04-26,6.2,1996.0
8866,The Truth About Cats & Dogs,"Comedy, Romance",1996-04-26,5.7,1996.0
12233,Oliver & Company,"Animation, Comedy, Family",1988-11-18,6.5,1988.0
23449,Celtic Pride,Comedy,1996-04-19,4.9,1996.0
36355,Flipper,"Adventure, Family",1996-05-17,5.3,1996.0
37667,Captives,"Drama, Thriller, Mystery, Romance",1994-05-03,6.0,1994.0
